channel,audience,spend,impressions,clicks,conversions,ctr,cpc,cpa,engagement_score,trend_alignment,roas,conversion_rate
Pinterest,Men 25-34,500.0,19633,471,18,0.02399022054703815,1.0615711252653928,27.77777777777778,0.1,91.1150149591202,1.345966895435858,0.04
Pinterest,Women 35-44,500.0,20232,364,10,0.017991300909450374,1.3736263736263736,50.0,0.1,89.73977116578158,1.2887677710614256,0.03
Facebook,Men 18-24,500.0,19751,1185,118,0.05999696217913017,0.4219409282700422,4.237288135593221,0.8,94.21726522881173,5.23,0.1
Pinterest,Men 25-34,500.0,20970,1384,152,0.06599904625655699,0.36127167630057805,3.289473684210526,0.1,81.28820347927032,0.5,0.11
Pinterest,Men 18-24,500.0,21714,390,11,0.017960762641613705,1.2820512820512822,45.45454545454545,0.1,93.1272904664328,0.5,0.03
Instagram,Women 18-24,500.0,18476,1219,134,0.0659774843039619,0.41017227235438886,3.7313432835820897,0.6,88.85620498726756,4.78,0.11
Twitter,Men 35-44,500.0,15276,824,74,0.05394082220476565,0.6067961165048543,6.756756756756757,0.9,93.60773887227656,3.47,0.09
Instagram,Men 18-24,500.0,20678,620,31,0.029983557404004255,0.8064516129032258,16.129032258064516,0.9,86.04584347894064,7.59,0.05
Instagram,Women 18-24,500.0,17560,526,26,0.029954441913439635,0.9505703422053232,19.23076923076923,0.6,86.30299683198002,0.95,0.05
Twitter,Men 18-24,500.0,19994,719,43,0.03596078823647094,0.6954102920723226,11.627906976744185,0.7,87.61470960482121,1.04,0.06
Pinterest,Men 45-60,500.0,21709,1563,187,0.07199778893546456,0.3198976327575176,2.6737967914438503,0.1,94.78111080939918,0.5,0.12
Instagram,Men 35-44,500.0,19628,1177,117,0.05996535561442837,0.42480883602378927,4.273504273504273,0.9,90.3127078612301,6.57,0.1
Pinterest,Men 18-24,500.0,16853,1213,145,0.07197531596748354,0.41220115416323166,3.4482758620689653,0.1,85.7239360166918,0.5845035522012291,0.12
Twitter,Women 45-60,500.0,18159,653,39,0.035960129963103694,0.7656967840735069,12.820512820512821,0.6,83.69129542719783,6.88,0.06
Instagram,Women 25-34,500.0,20804,998,79,0.04797154393385887,0.501002004008016,6.329113924050633,0.8,91.90562624186035,4.93,0.08
Twitter,Women 25-34,500.0,19280,1388,166,0.07199170124481327,0.36023054755043227,3.0120481927710845,0.6,90.6000077285326,7.96,0.12
Twitter,Women 18-24,500.0,18067,1409,183,0.077987491005701,0.35486160397445,2.73224043715847,0.1,89.59350799844914,1.9,0.13
Facebook,Women 25-34,500.0,20302,1339,147,0.06595409319278889,0.37341299477221807,3.401360544217687,0.7,94.92692825578227,2.54,0.11
Facebook,Women 25-34,500.0,19499,1286,141,0.06595210010769784,0.38880248833592534,3.5460992907801416,1.0,86.43750668127976,3.36,0.11
Instagram,Women 18-24,500.0,20459,1104,99,0.053961581699985335,0.4528985507246377,5.05050505050505,0.5,90.24081387919784,2.6,0.09
Pinterest,Women 25-34,500.0,18124,761,53,0.04198852350474509,0.657030223390276,9.433962264150944,0.1,90.84090176637612,0.866924228799988,0.07
Twitter,Women 18-24,500.0,17113,924,83,0.0539940396190031,0.5411255411255411,6.024096385542169,0.4,86.55463356257086,5.94,0.09
Instagram,Women 25-34,500.0,18875,453,18,0.024,1.1037527593818985,27.77777777777778,0.3,89.99724039829269,6.64,0.04
Instagram,Men 18-24,500.0,19204,230,4,0.011976671526765258,2.1739130434782608,125.0,0.7,83.67014362353794,3.48,0.02
Facebook,Women 45-60,500.0,21532,387,11,0.017973249117592422,1.2919896640826873,45.45454545454545,0.1,88.23405138271279,5.96,0.03
Facebook,Men 45-60,500.0,18631,558,27,0.029950083194675542,0.8960573476702509,18.51851851851852,0.6,97.24166752089602,0.51,0.05
Twitter,Women 35-44,500.0,15018,1081,129,0.07198029031828472,0.46253469010175763,3.875968992248062,0.3,95.7210126612577,0.5,0.12
Twitter,Men 18-24,500.0,17935,1506,210,0.08396989127404517,0.33200531208499334,2.380952380952381,0.9,81.25227493184735,5.9,0.14
Facebook,Women 35-44,500.0,17099,205,4,0.011989005204982748,2.4390243902439024,125.0,0.8,90.47164907763697,3.59,0.02
Pinterest,Men 35-44,500.0,20361,1465,175,0.07195127940670891,0.3412969283276451,2.857142857142857,0.1,84.93519025171017,0.5,0.12
Instagram,Men 25-34,500.0,18127,1522,213,0.08396314889391515,0.328515111695138,2.347417840375587,0.6,95.89329956864925,2.86,0.14
Pinterest,Men 45-60,500.0,19583,1174,117,0.05994995659500587,0.42589437819420783,4.273504273504273,0.1,93.96686923246489,0.7543134526878246,0.1
Pinterest,Women 45-60,500.0,15935,1242,161,0.07794163790398494,0.4025764895330113,3.1055900621118013,0.1,87.32863239460067,1.424615691450702,0.13
Pinterest,Men 35-44,500.0,20613,1236,123,0.05996215980206666,0.4045307443365696,4.065040650406504,0.1,82.26757121311405,0.566628825834219,0.1
Instagram,Men 18-24,500.0,21845,1966,294,0.0899977111467155,0.254323499491353,1.7006802721088434,0.8,86.41078819639979,2.62,0.15
Instagram,Women 25-34,500.0,15934,669,46,0.041985690975273,0.7473841554559043,10.869565217391305,0.8,91.84427222907445,5.62,0.07
Facebook,Men 35-44,500.0,17409,1044,104,0.05996898156126142,0.4789272030651341,4.8076923076923075,0.5,81.43321109986496,2.32,0.1
Pinterest,Women 18-24,500.0,17421,1254,150,0.07198209058033408,0.39872408293460926,3.3333333333333335,0.1,88.61954614139763,0.7829130148750407,0.12
Facebook,Men 18-24,500.0,22313,1071,85,0.04799892439385112,0.4668534080298786,5.882352941176471,1.0,95.02628084551948,2.71,0.08
Twitter,Women 35-44,500.0,15694,1035,113,0.0659487702306614,0.4830917874396135,4.424778761061947,0.8,92.74183633500967,6.52,0.11
Facebook,All Ages,500.0,18864,452,18,0.023960983884648006,1.1061946902654867,27.77777777777778,0.8,86.15693592384423,5.62,0.04
Twitter,Men 35-44,500.0,18403,1435,186,0.07797641688855078,0.34843205574912894,2.6881720430107525,0.8,92.80125914266978,7.85,0.13
Instagram,Men 25-34,500.0,19080,1259,138,0.0659853249475891,0.3971405877680699,3.6231884057971016,0.1,92.50519372054097,4.68,0.11
Pinterest,All Ages,500.0,21407,1027,82,0.04797496146120428,0.48685491723466406,6.097560975609756,0.1,94.66258381450122,0.9652352238185434,0.08
Twitter,Women 35-44,500.0,19268,231,4,0.01198878970313473,2.1645021645021645,125.0,0.9,92.99568943080963,3.3,0.02
Instagram,Men 25-34,500.0,19129,459,18,0.023994981441789954,1.0893246187363834,27.77777777777778,1.0,86.07041076232998,6.95,0.04
Facebook,Men 45-60,500.0,22359,268,5,0.011986224786439466,1.8656716417910448,100.0,0.2,87.66172455468488,2.34,0.02
Instagram,Men 18-24,500.0,21657,1039,83,0.047975250496375306,0.48123195380173245,6.024096385542169,0.3,85.30611983333225,6.87,0.08
Twitter,Women 35-44,500.0,18238,1094,109,0.05998464743941222,0.4570383912248629,4.587155963302752,0.1,96.54451810381596,2.35,0.1
Facebook,Men 45-60,500.0,21041,1514,181,0.07195475500213869,0.33025099075297226,2.7624309392265194,0.1,91.98286133424378,0.5,0.12
Twitter,Men 25-34,500.0,19100,916,73,0.047958115183246074,0.5458515283842795,6.8493150684931505,0.3,97.80862997219909,5.94,0.08
Pinterest,All Ages,500.0,15016,180,3,0.011987213638785296,2.7777777777777777,166.66666666666666,0.1,92.73340014486847,1.2369310645970963,0.02
Pinterest,Women 25-34,500.0,15411,369,14,0.023943936149503603,1.3550135501355014,35.714285714285715,0.1,88.9292260415289,0.5,0.04
Pinterest,All Ages,500.0,19966,1557,202,0.07798257036962837,0.32113037893384716,2.4752475247524752,0.1,80.38804563595632,1.227993701413591,0.13
Pinterest,Women 35-44,500.0,16307,1174,140,0.07199362237076103,0.42589437819420783,3.5714285714285716,0.1,93.12028509216806,0.8508369750696789,0.12
Facebook,All Ages,500.0,16558,1192,143,0.07198937069694407,0.41946308724832215,3.4965034965034967,0.3,81.81049823538608,7.07,0.12
Instagram,Men 18-24,500.0,18898,1133,113,0.059953434225844,0.44130626654898497,4.424778761061947,0.8,86.32315002378365,4.79,0.1
Facebook,Women 35-44,500.0,19857,1548,201,0.07795739537694515,0.32299741602067183,2.487562189054726,0.6,93.5492052509043,7.67,0.13
Pinterest,Women 18-24,500.0,17108,307,9,0.017944821136310497,1.6286644951140066,55.55555555555556,0.1,84.05113475806772,0.5,0.03
Facebook,Women 45-60,500.0,20782,1246,124,0.05995573092098932,0.4012841091492777,4.032258064516129,1.0,89.42932261919188,5.49,0.1
Facebook,All Ages,500.0,15033,180,3,0.01197365795250449,2.7777777777777777,166.66666666666666,1.0,95.38336264515613,4.28,0.02
Pinterest,All Ages,500.0,20524,1600,208,0.07795751315533035,0.3125,2.4038461538461537,0.1,96.43396449422458,1.2405060098704983,0.13
Instagram,Women 45-60,500.0,19064,686,41,0.03598405371380613,0.7288629737609329,12.195121951219512,0.5,97.6556071741915,4.43,0.06
Facebook,Men 45-60,500.0,22336,402,12,0.017997851002865328,1.243781094527363,41.666666666666664,0.2,89.84624391438439,6.03,0.03
Facebook,Men 18-24,500.0,19283,1504,195,0.07799616242285952,0.3324468085106383,2.5641025641025643,0.5,90.79178262729938,0.86,0.13
Instagram,Women 25-34,500.0,18887,339,10,0.0179488537089003,1.4749262536873156,50.0,0.6,91.64647702404008,4.35,0.03
Twitter,Men 18-24,500.0,21711,1563,187,0.07199115655658422,0.3198976327575176,2.6737967914438503,0.7,94.45999425027688,3.2,0.12
Twitter,Men 35-44,500.0,19626,1530,198,0.077957811066952,0.32679738562091504,2.525252525252525,0.3,86.80707620678247,0.5,0.13
Pinterest,Women 18-24,500.0,18505,777,54,0.0419886517157525,0.6435006435006435,9.25925925925926,0.1,91.56968552082071,0.5,0.07
Facebook,Women 45-60,500.0,16264,683,47,0.041994589276930644,0.7320644216691069,10.638297872340425,0.5,96.85173487188973,6.96,0.07
Twitter,Men 45-60,500.0,17291,726,50,0.04198716095078364,0.6887052341597796,10.0,0.7,97.44343627488975,4.84,0.07
Instagram,Women 25-34,500.0,18999,911,72,0.04794989209958419,0.5488474204171241,6.944444444444445,0.4,86.16373008266501,2.12,0.08
Instagram,Men 18-24,500.0,21770,1175,105,0.05397335783187873,0.425531914893617,4.761904761904762,0.7,84.12535075145149,2.59,0.09
Facebook,All Ages,500.0,21587,906,63,0.0419697039885116,0.5518763796909493,7.936507936507937,0.3,80.23295415714604,6.61,0.07
Facebook,Men 18-24,500.0,15384,646,45,0.041991679667186685,0.7739938080495357,11.11111111111111,0.5,80.61197587458545,6.02,0.07
Pinterest,Men 45-60,500.0,18822,1016,91,0.053979385825098286,0.4921259842519685,5.4945054945054945,0.1,81.38864371089113,0.5,0.09
Twitter,All Ages,500.0,21279,255,5,0.011983645848019173,1.9607843137254901,100.0,0.4,80.75145158233042,3.03,0.02
Instagram,Women 45-60,500.0,22319,401,12,0.017966754782920383,1.2468827930174564,41.666666666666664,0.9,96.46689394638044,4.74,0.03
Facebook,Men 25-34,500.0,15355,737,58,0.047997394985346796,0.6784260515603799,8.620689655172415,1.0,95.93820149114818,2.89,0.08
Instagram,Women 25-34,500.0,17057,818,65,0.04795685055988744,0.6112469437652812,7.6923076923076925,1.0,80.03908696367462,0.5,0.08
Twitter,Men 25-34,500.0,16061,160,1,0.009962019799514351,3.125,500.0,1.0,96.12406358554915,5.81,0.01
Instagram,Men 45-60,500.0,15650,281,8,0.017955271565495208,1.7793594306049823,62.5,0.8,93.9276896663089,3.53,0.03
Facebook,Men 25-34,500.0,20275,608,30,0.02998766954377312,0.8223684210526315,16.666666666666668,0.3,96.72724976915015,1.43,0.05
Pinterest,Men 25-34,500.0,21429,257,5,0.011993093471463904,1.9455252918287937,100.0,0.1,87.33639388825648,1.3263046964321468,0.02
Twitter,Women 25-34,500.0,18455,885,70,0.047954483879707396,0.5649717514124294,7.142857142857143,0.8,89.20228380079227,7.57,0.08
Facebook,Women 35-44,500.0,20627,990,79,0.047995345905851555,0.5050505050505051,6.329113924050633,0.7,85.7936878427142,1.53,0.08
Twitter,Men 45-60,500.0,19353,193,1,0.009972614065002841,2.5906735751295336,500.0,0.2,97.39854733565139,3.23,0.01
Facebook,Men 25-34,500.0,22460,1886,264,0.08397150489759572,0.2651113467656416,1.893939393939394,0.6,84.8095629693559,6.03,0.14
Instagram,Women 45-60,500.0,15666,751,60,0.04793821013660156,0.6657789613848203,8.333333333333334,0.8,89.41826850616525,2.22,0.08
Pinterest,Women 45-60,500.0,16079,1254,163,0.07798992474656384,0.39872408293460926,3.067484662576687,0.1,95.13677451467797,0.5,0.13
Pinterest,Women 45-60,500.0,19271,1271,139,0.06595402418141248,0.3933910306845004,3.597122302158273,0.1,89.70304152289295,0.5,0.11
Pinterest,Men 18-24,500.0,15758,945,94,0.059969539281634725,0.5291005291005291,5.319148936170213,0.1,93.87306224327614,0.7739756516915357,0.1
Instagram,All Ages,500.0,22006,924,64,0.041988548577660635,0.5411255411255411,7.8125,0.5,85.79027243710223,6.05,0.07
Twitter,Women 25-34,500.0,20725,1740,243,0.08395657418576598,0.28735632183908044,2.05761316872428,0.5,81.66724736964179,4.39,0.14
Instagram,Men 35-44,500.0,21437,257,5,0.011988617810327938,1.9455252918287937,100.0,0.9,86.91706851694688,5.8,0.02
Instagram,Women 18-24,500.0,22165,1462,160,0.0659598466050079,0.34199726402188785,3.125,0.2,83.93966724743497,6.95,0.11
Facebook,All Ages,500.0,19847,1548,201,0.07799667456038696,0.32299741602067183,2.487562189054726,0.9,89.16336500582482,1.49,0.13
Facebook,Women 25-34,500.0,16700,501,25,0.03,0.998003992015968,20.0,0.1,94.03572738071722,7.74,0.05
Twitter,Women 25-34,500.0,15707,1319,184,0.0839752976379958,0.37907505686125853,2.717391304347826,1.0,87.034059606508,3.03,0.14
Instagram,All Ages,500.0,18730,1573,220,0.08398291510945008,0.3178639542275906,2.272727272727273,0.4,97.8839460624612,0.5,0.14
Facebook,Men 18-24,500.0,18566,334,10,0.017989873963158463,1.4970059880239521,50.0,0.4,93.55349324247653,7.0,0.03
Facebook,Women 18-24,500.0,15692,156,1,0.009941371399439205,3.2051282051282053,500.0,0.1,81.12091928786404,3.31,0.01
Facebook,Men 18-24,500.0,20979,251,5,0.011964345297678631,1.9920318725099602,100.0,0.5,90.60266189938488,5.23,0.02
Pinterest,Women 35-44,500.0,20761,498,19,0.023987283849525552,1.0040160642570282,26.31578947368421,0.1,81.95161683576619,1.165432159129056,0.04
Facebook,Men 45-60,500.0,21099,1645,213,0.07796578036873786,0.303951367781155,2.347417840375587,0.4,97.30988747463093,7.61,0.13
Pinterest,All Ages,500.0,18786,450,18,0.023954008304056213,1.1111111111111112,27.77777777777778,0.1,95.81371317924572,0.557691462650714,0.04
Instagram,Women 35-44,500.0,20287,243,4,0.011978114063193178,2.05761316872428,125.0,0.5,90.51659471258478,0.93,0.02
Instagram,Men 18-24,500.0,22267,1736,225,0.07796290474693493,0.2880184331797235,2.2222222222222223,0.7,81.14139480553409,2.45,0.13
Instagram,Women 45-60,500.0,17071,307,9,0.017983715072344912,1.6286644951140066,55.55555555555556,0.4,96.31479877570821,3.16,0.03
Instagram,Women 35-44,500.0,20800,1123,101,0.053990384615384614,0.4452359750667854,4.9504950495049505,0.5,81.42580698679659,5.0,0.09
Instagram,Men 18-24,500.0,17628,846,67,0.04799183117767188,0.5910165484633569,7.462686567164179,0.9,95.45886946865717,7.97,0.08
Twitter,Women 45-60,500.0,18401,331,9,0.01798815281778164,1.5105740181268883,55.55555555555556,0.9,92.02427019074102,2.37,0.03
Instagram,Men 25-34,500.0,17263,1346,174,0.07797022533742687,0.37147102526002973,2.8735632183908044,0.4,97.25206684678834,4.17,0.13
Twitter,Men 25-34,500.0,20920,251,5,0.011998087954110899,1.9920318725099602,100.0,0.6,89.37400071427537,5.49,0.02
Instagram,Women 45-60,500.0,16999,815,65,0.04794399670568857,0.6134969325153374,7.6923076923076925,0.3,97.8764633159395,7.16,0.08
Pinterest,Women 35-44,500.0,19112,1605,224,0.08397865215571369,0.3115264797507788,2.232142857142857,0.1,94.67636983322352,0.6989018009500935,0.14
Facebook,Women 25-34,500.0,21868,918,64,0.04197914761295043,0.5446623093681917,7.8125,0.1,96.20438001595214,4.93,0.07
Facebook,Men 35-44,500.0,17357,1145,125,0.06596762113268421,0.4366812227074236,4.0,0.8,96.78263885459472,4.7,0.11
Facebook,Men 45-60,500.0,21836,917,64,0.04199487085546803,0.5452562704471101,7.8125,0.6,81.73032829405231,4.19,0.07
Twitter,Women 25-34,500.0,19421,932,74,0.047989289943875184,0.5364806866952789,6.756756756756757,0.4,90.4540275511416,4.86,0.08
Instagram,Men 25-34,500.0,20206,606,30,0.02999109175492428,0.8250825082508251,16.666666666666668,1.0,83.20356774891906,2.5,0.05
Twitter,Women 35-44,500.0,18299,768,53,0.041969506530411496,0.6510416666666666,9.433962264150944,0.9,91.21784620376017,4.75,0.07
Pinterest,Women 45-60,500.0,16498,989,98,0.05994666020123651,0.5055611729019212,5.1020408163265305,0.1,89.66356284925169,1.151132378035448,0.1
Pinterest,Women 35-44,500.0,16708,902,81,0.053986114436198225,0.5543237250554324,6.172839506172839,0.1,96.94089308736878,0.5398167362837039,0.09
Instagram,Men 18-24,500.0,17215,172,1,0.009991286668602963,2.9069767441860463,500.0,0.5,94.29493504243553,2.32,0.01
Instagram,Women 18-24,500.0,16577,1293,168,0.07799963805272365,0.3866976024748647,2.9761904761904763,0.5,92.46072927206896,0.5,0.13
Twitter,Women 25-34,500.0,18395,882,70,0.04794781190540908,0.5668934240362812,7.142857142857143,0.1,95.52924121193915,4.41,0.08
Instagram,Women 25-34,500.0,19608,1764,264,0.08996328029375765,0.2834467120181406,1.893939393939394,0.1,93.9433031954739,6.6,0.15
Pinterest,Men 25-34,500.0,16011,288,8,0.017987633501967398,1.7361111111111112,62.5,0.1,89.1064910803813,1.3477543680725588,0.03
Pinterest,Women 35-44,500.0,20576,617,30,0.029986391912908243,0.8103727714748784,16.666666666666668,0.1,87.26870898532485,0.9026736815340082,0.05
Pinterest,Men 35-44,500.0,19947,718,43,0.03599538777761067,0.6963788300835655,11.627906976744185,0.1,88.33663365822785,1.388866238716682,0.06
Pinterest,Men 18-24,500.0,22281,668,33,0.029980701045734033,0.7485029940119761,15.151515151515152,0.1,95.37473443632096,1.0849958904775108,0.05
Pinterest,Women 18-24,500.0,21659,1689,219,0.07798143958631516,0.2960331557134399,2.2831050228310503,0.1,80.72466415976562,1.156494795945551,0.13
Facebook,Men 18-24,500.0,18867,679,40,0.035988763449409024,0.7363770250368189,12.5,1.0,83.45518972734871,1.06,0.06
Instagram,Men 45-60,500.0,21688,1691,219,0.07796938399114718,0.29568302779420463,2.2831050228310503,0.3,90.47447099020009,6.7,0.13
Twitter,Women 18-24,500.0,16136,774,61,0.047967278135845316,0.6459948320413437,8.19672131147541,0.4,91.35732976637047,4.54,0.08
Facebook,Men 35-44,500.0,18645,671,40,0.0359882005899705,0.7451564828614009,12.5,0.1,96.16104775062615,2.73,0.06
Facebook,Men 35-44,500.0,15349,552,33,0.03596325493517493,0.9057971014492754,15.151515151515152,0.5,91.92845925822455,7.1,0.06
Pinterest,Men 18-24,500.0,22315,1472,161,0.0659645978041676,0.33967391304347827,3.1055900621118013,0.1,89.16807677534385,0.9026736815340082,0.11
Pinterest,Women 18-24,500.0,19182,460,18,0.023980815347721823,1.0869565217391304,27.77777777777778,0.1,84.24468256037984,0.5,0.04
Twitter,All Ages,500.0,18821,338,10,0.01795866319536688,1.4792899408284024,50.0,0.5,81.90623881281799,2.99,0.03
Instagram,Men 45-60,500.0,16517,1189,142,0.07198643821517224,0.42052144659377627,3.5211267605633805,0.4,95.1533824683698,6.84,0.12
Instagram,Women 45-60,500.0,21777,653,32,0.02998576479772237,0.7656967840735069,15.625,0.5,88.97170805915978,0.5,0.05
Pinterest,Men 45-60,500.0,15113,1269,177,0.08396744524581486,0.39401103230890466,2.824858757062147,0.1,82.18428255017055,0.7632508158713296,0.14
Facebook,Women 45-60,500.0,19792,1425,171,0.07199878738884398,0.3508771929824561,2.9239766081871346,0.8,80.67939140381688,4.68,0.12
Facebook,All Ages,500.0,21854,1704,221,0.0779719959732772,0.2934272300469484,2.262443438914027,0.8,85.74978111141795,4.74,0.13
Twitter,Women 25-34,500.0,19759,1066,95,0.05395009868920492,0.46904315196998125,5.2631578947368425,0.1,95.08013294227894,2.48,0.09
Twitter,Women 45-60,500.0,18220,1639,245,0.08995609220636663,0.3050640634533252,2.0408163265306123,1.0,80.9673451398587,7.42,0.15
Pinterest,Women 25-34,500.0,17885,858,68,0.04797316186748672,0.5827505827505828,7.352941176470588,0.1,91.73143007236763,0.7024767462234955,0.08
Twitter,Women 35-44,500.0,19376,581,29,0.029985549132947976,0.8605851979345955,17.24137931034483,0.5,83.53531900084812,7.25,0.05
Twitter,Men 35-44,500.0,15739,1038,114,0.065950822796874,0.4816955684007707,4.385964912280702,0.7,91.69197570990124,1.73,0.11
Twitter,Women 18-24,500.0,15142,272,8,0.01796328094043059,1.838235294117647,62.5,0.2,80.2583865357336,5.45,0.03
Pinterest,Men 25-34,500.0,17866,750,52,0.041979178327549535,0.6666666666666666,9.615384615384615,0.1,85.94449341201386,1.2655306267843125,0.07
Twitter,All Ages,500.0,20112,362,10,0.01799920445505171,1.3812154696132597,50.0,0.1,95.58799281943217,1.63,0.03
Instagram,Men 35-44,500.0,22078,794,47,0.035963402482108886,0.6297229219143576,10.638297872340425,0.7,94.20211689826434,5.58,0.06
Instagram,All Ages,500.0,20006,960,76,0.04798560431870439,0.5208333333333334,6.578947368421052,0.8,90.95574767464282,5.14,0.08
Instagram,Women 18-24,500.0,21322,767,46,0.03597223524997655,0.651890482398957,10.869565217391305,0.8,97.79174857818727,2.5,0.06
Instagram,Women 25-34,500.0,20714,745,44,0.03596601332432171,0.6711409395973155,11.363636363636363,0.5,94.80750910428985,5.47,0.06
Twitter,Men 25-34,500.0,15346,1196,155,0.0779356184021895,0.4180602006688963,3.225806451612903,0.4,89.03748385319076,3.02,0.13
Facebook,All Ages,500.0,15281,458,22,0.029971860480335056,1.091703056768559,22.727272727272727,1.0,96.23883366993456,7.51,0.05
Facebook,Women 35-44,500.0,21098,1265,126,0.05995828988529719,0.3952569169960474,3.9682539682539684,0.5,81.55814587742711,3.67,0.1
Pinterest,All Ages,500.0,20595,1235,123,0.05996601116775917,0.4048582995951417,4.065040650406504,0.1,86.62559930096597,0.5,0.1
Facebook,All Ages,500.0,21745,1043,83,0.047965049436652106,0.4793863854266539,6.024096385542169,0.1,85.79593289720819,0.54,0.08
Pinterest,All Ages,500.0,18024,432,17,0.023968042609853527,1.1574074074074074,29.41176470588235,0.1,94.25285867342201,0.5,0.04
Pinterest,Women 45-60,500.0,15522,651,45,0.041940471588712794,0.7680491551459293,11.11111111111111,0.1,86.3779605804361,0.9831099501855536,0.07
Pinterest,Men 18-24,500.0,20011,1560,202,0.07795712358202989,0.32051282051282054,2.4752475247524752,0.1,92.97506269744672,0.5,0.13
Pinterest,All Ages,500.0,16181,679,47,0.041962795871701375,0.7363770250368189,10.638297872340425,0.1,82.46250570951712,0.8454745571595761,0.07
Facebook,Women 18-24,500.0,18204,873,69,0.047956493078444296,0.572737686139748,7.246376811594203,0.6,81.0062906974154,3.2,0.08
Twitter,Women 35-44,500.0,20636,742,44,0.03595658073270014,0.6738544474393531,11.363636363636363,0.2,87.01729911046766,5.23,0.06
Pinterest,Women 25-34,500.0,21077,1011,80,0.047966978222707214,0.49455984174085066,6.25,0.1,92.62152979297952,0.9795350049121516,0.08
Facebook,Men 18-24,500.0,19940,1435,172,0.07196589769307923,0.34843205574912894,2.9069767441860463,0.3,86.0998865694747,5.02,0.12
Pinterest,Women 45-60,500.0,16538,165,1,0.009977022614584594,3.0303030303030303,500.0,0.1,91.40678677695229,1.3137923879752396,0.01
Twitter,Women 25-34,500.0,18278,1425,185,0.07796257796257797,0.3508771929824561,2.7027027027027026,0.4,85.10251050412694,6.26,0.13
Twitter,Men 25-34,500.0,19257,693,41,0.03598691384950927,0.7215007215007215,12.195121951219512,0.8,84.72843593560364,1.29,0.06
Instagram,Men 18-24,500.0,16255,487,24,0.02996001230390649,1.0266940451745379,20.833333333333332,0.3,96.3585827180216,6.39,0.05
Twitter,Women 45-60,500.0,18537,667,40,0.03598208987430544,0.7496251874062968,12.5,0.4,90.90040550646566,4.82,0.06
Twitter,Men 25-34,500.0,20007,600,30,0.0299895036737142,0.8333333333333334,16.666666666666668,0.7,91.61195508284831,4.37,0.05
Facebook,Men 18-24,500.0,20726,1616,210,0.07796969989385313,0.3094059405940594,2.380952380952381,0.3,85.62982721381587,5.68,0.13
Pinterest,Women 35-44,500.0,16780,302,9,0.01799761620977354,1.6556291390728477,55.55555555555556,0.1,88.69978469758198,1.0385216019232846,0.03
Pinterest,Women 45-60,500.0,17074,307,9,0.017980555230174534,1.6286644951140066,55.55555555555556,0.1,82.36179205600902,0.6023782785682391,0.03
Instagram,Men 45-60,500.0,17110,821,65,0.047983635300993574,0.6090133982947625,7.6923076923076925,0.8,82.12217214294864,5.91,0.08
Twitter,All Ages,500.0,20255,243,4,0.011997037768452234,2.05761316872428,125.0,0.5,86.07959432667775,1.25,0.02
Twitter,Men 35-44,500.0,21498,773,46,0.03595683319378547,0.6468305304010349,10.869565217391305,0.5,93.79125532547751,0.5,0.06
Instagram,All Ages,500.0,16549,1191,142,0.07196809474892743,0.41981528127623846,3.5211267605633805,0.3,85.67089906147129,7.89,0.12
Facebook,All Ages,500.0,19799,950,76,0.04798222132430931,0.5263157894736842,6.578947368421052,0.7,86.98763889288178,1.45,0.08
Twitter,Men 25-34,500.0,20546,1725,241,0.08395794801907915,0.2898550724637681,2.074688796680498,0.2,97.60640907328388,5.35,0.14
Twitter,Women 18-24,500.0,16415,295,8,0.017971367651538228,1.694915254237288,62.5,0.1,97.22728221768614,7.09,0.03
Facebook,Men 25-34,500.0,17086,410,16,0.02399625424324008,1.2195121951219512,31.25,0.5,96.87273987912666,5.0,0.04
Instagram,Women 18-24,500.0,21312,895,62,0.04199512012012012,0.5586592178770949,8.064516129032258,0.7,93.4969441572292,5.84,0.07
Facebook,Men 18-24,500.0,16679,400,16,0.023982253132681815,1.25,31.25,0.1,94.80648640621361,3.37,0.04
Pinterest,All Ages,500.0,15266,824,74,0.05397615616402463,0.6067961165048543,6.756756756756757,0.1,83.83434414345136,0.7990002686053498,0.09
Instagram,Women 25-34,500.0,15934,382,15,0.023973892305761264,1.3089005235602094,33.333333333333336,0.9,81.84701627467615,1.76,0.04
Instagram,Men 45-60,500.0,17292,1141,125,0.06598427018274347,0.43821209465381245,4.0,1.0,89.7978200402506,0.5,0.11
Pinterest,Women 35-44,500.0,17616,176,1,0.009990917347865577,2.840909090909091,500.0,0.1,94.8213210290377,0.9670226964552444,0.01
Instagram,Women 18-24,500.0,21341,213,2,0.009980788154257065,2.347417840375587,250.0,0.6,93.93202259896313,2.82,0.01
Instagram,Women 25-34,500.0,20879,626,31,0.02998227884477226,0.7987220447284346,16.129032258064516,0.1,92.74723714004074,2.49,0.05
Pinterest,Women 45-60,500.0,15138,544,32,0.035936054961025234,0.9191176470588235,15.625,0.1,91.5768395874326,1.0081345670993676,0.06
Facebook,Men 18-24,500.0,22012,1849,258,0.08399963656187534,0.2704164413196322,1.937984496124031,0.7,80.16020137738977,0.5,0.14
Instagram,Women 18-24,500.0,20140,966,77,0.04796425024826217,0.5175983436853002,6.4935064935064934,0.2,82.8538723771733,7.1,0.08
Instagram,Men 45-60,500.0,15897,1430,214,0.08995407938604769,0.34965034965034963,2.336448598130841,0.9,89.03236169668179,3.55,0.15
